source_file,table_index,start_line,row_index,columns,row_json
snd/SERVICE_BLUEPRINT.md,4,146,4,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`SND-OP-04`"", ""Operation"": ""Request tracking"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,4,146,5,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`SND-OP-05`"", ""Operation"": ""Safe communication"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,4,146,6,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`SND-OP-06`"", ""Operation"": ""Closure/support"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,4,146,7,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`SND-OP-07`"", ""Operation"": ""Provider/category governance"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,5,205,1,ID | Surface | Screen / Route / Sheet / State | Type | Purpose / CTA | Required States | Owner Path | Status | Evidence,"{""ID"": ""`SND-INV-TBD`"", ""Surface"": ""TBD"", ""Screen / Route / Sheet / State"": ""TBD"", ""Type"": ""TBD"", ""Purpose / CTA"": ""TBD"", ""Required States"": ""loading / empty / error / success / offline / disabled / pending / retry / blocked"", ""Owner Path"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,6,222,1,Flow ID | Screen / Route / State | Needed Data | Needed Action | Existing Contract | Required Contract Gap | Status | Evidence,"{""Flow ID"": ""`SND-MATRIX-TBD`"", ""Screen / Route / State"": ""TBD"", ""Needed Data"": ""TBD"", ""Needed Action"": ""TBD"", ""Existing Contract"": ""`snd/snd.openapi.yaml`"", ""Required Contract Gap"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,7,237,1,Gap ID | Gap Type | Affected Flow | Surface / Layer | Expected | Current | Impact | Priority | Closure Type | Target Owner Path | Blocked By | Verification Gate | Evidence,"{""Gap ID"": ""`SND-GAP-TBD`"", ""Gap Type"": ""TBD"", ""Affected Flow"": ""TBD"", ""Surface / Layer"": ""TBD"", ""Expected"": ""TBD"", ""Current"": ""TBD"", ""Impact"": ""TBD"", ""Priority"": ""TBD"", ""Closure Type"": ""TBD"", ""Target Owner Path"": ""`snd/`"", ""Blocked By"": ""TBD"", ""Verification Gate"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,8,255,1,Area | Status | Source | Evidence | Notes,"{""Area"": ""OpenAPI"", ""Status"": ""`CONTRACT_TBD`"", ""Source"": ""`snd/snd.openapi.yaml`"", ""Evidence"": ""N/A"", ""Notes"": ""Do not add fake endpoints.""}"
snd/SERVICE_BLUEPRINT.md,8,255,2,Area | Status | Source | Evidence | Notes,"{""Area"": ""API Types"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Must follow contract generate/verify.""}"
snd/SERVICE_BLUEPRINT.md,8,255,3,Area | Status | Source | Evidence | Notes,"{""Area"": ""API Client / Typed Boundary"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Required before Binding PASS.""}"
snd/SERVICE_BLUEPRINT.md,8,255,4,Area | Status | Source | Evidence | Notes,"{""Area"": ""Backend Handler"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""No backend claim without implementation evidence.""}"
snd/SERVICE_BLUEPRINT.md,8,255,5,Area | Status | Source | Evidence | Notes,"{""Area"": ""Persistence Model"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""No data claim without evidence.""}"
snd/SERVICE_BLUEPRINT.md,8,255,6,Area | Status | Source | Evidence | Notes,"{""Area"": ""Domain Model"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Must stay service-owned.""}"
snd/SERVICE_BLUEPRINT.md,8,255,7,Area | Status | Source | Evidence | Notes,"{""Area"": ""Mutable Policy / VAR"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Use `VAR_*` for market/region/provider/store/season mutable values.""}"
snd/SERVICE_BLUEPRINT.md,9,286,1,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""UI / UX / Flow"", ""Status"": ""`TBD`"", ""Required Proof"": ""Surface coverage, states, RTL, purpose/CTA, no ownership breach"", ""Evidence"": ""N/A"", ""Notes"": ""No UI-first closure.""}"
snd/SERVICE_BLUEPRINT.md,9,286,2,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""Binding"", ""Status"": ""`TBD`"", ""Required Proof"": ""Typed client/boundary, actual usage, TypeScript PASS"", ""Evidence"": ""N/A"", ""Notes"": ""First Binding must be small.""}"
snd/SERVICE_BLUEPRINT.md,9,286,3,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""Integration"", ""Status"": ""`TBD`"", ""Required Proof"": ""Approved contract/event/public interface"", ""Evidence"": ""N/A"", ""Notes"": ""No deep/private integration.""}"
snd/SERVICE_BLUEPRINT.md,9,286,4,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""Runtime"", ""Status"": ""`TBD`"", ""Required Proof"": ""Runtime mode, provider, happy/failure/recovery path proof"", ""Evidence"": ""N/A"", ""Notes"": ""Fixture/mock/seed is not runtime truth.""}"
snd/SERVICE_BLUEPRINT.md,9,286,5,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""Backend"", ""Status"": ""`TBD`"", ""Required Proof"": ""handler/service/data/security proof"", ""Evidence"": ""N/A"", ""Notes"": ""Not implied by OpenAPI.""}"
snd/SERVICE_BLUEPRINT.md,9,286,6,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""Production Readiness"", ""Status"": ""`BLOCKED`"", ""Required Proof"": ""builds, security, observability, tests, rollback, evidence pack"", ""Evidence"": ""N/A"", ""Notes"": ""No GO without all criteria.""}"
snd/SERVICE_BLUEPRINT.md,10,312,1,Area | Status | Notes | Evidence,"{""Area"": ""Auth dependency"", ""Status"": ""`TBD`"", ""Notes"": ""Must use `auth.openapi.yaml` when applicable."", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,10,312,2,Area | Status | Notes | Evidence,"{""Area"": ""RBAC/ABAC"", ""Status"": ""`TBD`"", ""Notes"": ""Actor and capability enforcement must be server/platform-enforced when enabled."", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,10,312,3,Area | Status | Notes | Evidence,"{""Area"": ""PII/privacy"", ""Status"": ""`TBD`"", ""Notes"": ""No logging/retention claim without policy evidence."", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,10,312,4,Area | Status | Notes | Evidence,"{""Area"": ""Audit"", ""Status"": ""`TBD`"", ""Notes"": ""High-risk changes and financial effects require audit trace."", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,10,312,5,Area | Status | Notes | Evidence,"{""Area"": ""Secrets"", ""Status"": ""`TBD`"", ""Notes"": ""No secrets in source, logs, or evidence."", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,11,324,1,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Observability"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""signals/logs/metrics for P0 flows when enabled"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,11,324,2,Area | Status | Minimum Proof | Evidence,"{""Area"": ""TypeScript"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""`pnpm -w exec tsc --noEmit`"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,11,324,3,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Unit/Component"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""scope-based tests where applicable"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,11,324,4,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Integration/E2E"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""critical path proof where applicable"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,11,324,5,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Visual/RTL"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""screenshot/visual proof for UI changes"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,11,324,6,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Accessibility"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""WCAG 2.2 floor where applicable"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,11,324,7,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Performance"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""no material regression for enabled flows"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,1,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""dashboard"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,2,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""operations"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,3,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""finance"", ""Relation to This Service"": ""WLT-owned financial truth only; this service may expose monitoring/admin context when applicable"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,4,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""catalogs"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,5,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""support"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,6,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""partners"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,7,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""marketing"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,8,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""community-services"", ""Relation to This Service"": ""Applies to ESF/KWD/MRF/SND when relevant"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,9,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""control/platform"", ""Relation to This Service"": ""Platform admin only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,10,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""control/administration"", ""Relation to This Service"": ""Administrative control only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,12,338,11,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""control/hr"", ""Relation to This Service"": ""HR/admin only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
snd/SERVICE_BLUEPRINT.md,13,362,1,Evidence ID | Scope | Result | Path | Notes,"{""Evidence ID"": ""TBD"", ""Scope"": ""TBD"", ""Result"": ""TBD"", ""Path"": ""`tools/registry/runs/{SESSION_ID}`"", ""Notes"": ""Add only verified evidence.""}"
wlt/SERVICE_BLUEPRINT.md,1,25,1,Field | Value,"{""Field"": ""Service ID"", ""Value"": ""`wlt`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,2,Field | Value,"{""Field"": ""Service Name"", ""Value"": ""Wallet / محفظة بثواني""}"
wlt/SERVICE_BLUEPRINT.md,1,25,3,Field | Value,"{""Field"": ""Service Type"", ""Value"": ""`FINANCIAL_PLATFORM_SERVICE`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,4,Field | Value,"{""Field"": ""Owner Root"", ""Value"": ""`wlt/`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,5,Field | Value,"{""Field"": ""Truth File"", ""Value"": ""`wlt/SERVICE_BLUEPRINT.md`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,6,Field | Value,"{""Field"": ""OpenAPI Contract"", ""Value"": ""`wlt/wlt.openapi.yaml`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,7,Field | Value,"{""Field"": ""Public Export Path"", ""Value"": ""`wlt/index.ts`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,8,Field | Value,"{""Field"": ""Current Decision"", ""Value"": ""`NOT CLOSED`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,9,Field | Value,"{""Field"": ""Current Status"", ""Value"": ""`UI_PREVIEW_FOUNDATION / NEEDS_EVIDENCE`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,10,Field | Value,"{""Field"": ""Phase F1 Status"", ""Value"": ""`UI_PREVIEW_FOUNDATION / NEEDS_EVIDENCE`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,11,Field | Value,"{""Field"": ""Phase F2 Status"", ""Value"": ""`UI_PREVIEW_FOUNDATION / NEEDS_EVIDENCE`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,12,Field | Value,"{""Field"": ""Phase F3 Status"", ""Value"": ""`UI_PREVIEW_FOUNDATION / NEEDS_EVIDENCE`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,13,Field | Value,"{""Field"": ""Phase F4 Status"", ""Value"": ""`UI_PREVIEW_FOUNDATION / NEEDS_EVIDENCE`""}"
wlt/SERVICE_BLUEPRINT.md,1,25,14,Field | Value,"{""Field"": ""Evidence Root"", ""Value"": ""`tools/registry/runs/{SESSION_ID}`""}"
wlt/SERVICE_BLUEPRINT.md,2,106,1,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`app-client`"", ""Role / Scope"": ""Customer: رصيد، شحن، دفع، سداد، تحويل، إهداء رصيد، سجل، استرداد، اشتراكات عند اعتمادها."", ""What Surface Provides"": ""runtime / shell / composition only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,2,106,2,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`webapp`"", ""Role / Scope"": ""Customer Web: وظائف مالية مكافئة وظيفيًا عند النضج."", ""What Surface Provides"": ""runtime / shell / composition only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,2,106,3,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`app-partner`"", ""Role / Scope"": ""Partner: أرباح، دفعات، تسويات، دفتر، محفظة حسب الصلاحيات."", ""What Surface Provides"": ""runtime / shell / composition only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,2,106,4,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`app-captain`"", ""Role / Scope"": ""Captain: أرباح، رصيد، استلام دفعات، تسويات، سداد/محفظة حسب الصلاحيات."", ""What Surface Provides"": ""runtime / shell / composition only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,2,106,5,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`app-field`"", ""Role / Scope"": ""Field Agent: رصيد، دفعات، سداد، محفظة أو مستحقات حسب الصلاحيات."", ""What Surface Provides"": ""runtime / shell / composition only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,2,106,6,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`control-panel`"", ""Role / Scope"": ""Finance/Admin: إدارة ومراقبة مالية فقط، لا قناة مالية مستقلة."", ""What Surface Provides"": ""WLT finance preview bound to /finance route (F4) — preview/fixture only"", ""Status"": ""`UI_PREVIEW_FOUNDATION / NEEDS_EVIDENCE`"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,3,143,1,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`app-client`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Customer: رصيد، شحن، دفع، سداد، تحويل، إهداء رصيد، سجل، استرداد، اشتراكات عند اعتمادها."", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,3,143,2,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`webapp`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Customer Web: وظائف مالية مكافئة وظيفيًا عند النضج."", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,3,143,3,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`app-partner`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Partner: أرباح، دفعات، تسويات، دفتر، محفظة حسب الصلاحيات."", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,3,143,4,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`app-captain`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Captain: أرباح، رصيد، استلام دفعات، تسويات، سداد/محفظة حسب الصلاحيات."", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,3,143,5,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`app-field`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Field Agent: رصيد، دفعات، سداد، محفظة أو مستحقات حسب الصلاحيات."", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,3,143,6,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`control-panel`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Finance/Admin: إدارة ومراقبة مالية فقط، لا قناة مالية مستقلة."", ""Status"": ""`UI_PREVIEW_FOUNDATION / NEEDS_EVIDENCE`"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,1,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-01`"", ""Operation"": ""Wallet balance"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,2,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-02`"", ""Operation"": ""Top-up"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,3,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-03`"", ""Operation"": ""Payment"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,4,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-04`"", ""Operation"": ""Dues settlement"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,5,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-05`"", ""Operation"": ""Transfer"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,6,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-06`"", ""Operation"": ""Gift balance"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,7,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-07`"", ""Operation"": ""Refunds"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,8,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-08`"", ""Operation"": ""Payouts"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,9,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-09`"", ""Operation"": ""Settlements"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,10,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-10`"", ""Operation"": ""Ledger entries"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,11,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-11`"", ""Operation"": ""Reconciliation"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,12,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-12`"", ""Operation"": ""Batch runs"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,13,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-13`"", ""Operation"": ""Exports"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,14,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-14`"", ""Operation"": ""Financial closures"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,4,162,15,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`WLT-OP-15`"", ""Operation"": ""Loyalty ledger when approved"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,5,229,1,ID | Surface | Screen / Route / Sheet / State | Type | Purpose / CTA | Required States | Owner Path | Status | Evidence,"{""ID"": ""`WLT-INV-TBD`"", ""Surface"": ""TBD"", ""Screen / Route / Sheet / State"": ""TBD"", ""Type"": ""TBD"", ""Purpose / CTA"": ""TBD"", ""Required States"": ""loading / empty / error / success / offline / disabled / pending / retry / blocked"", ""Owner Path"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,6,246,1,Flow ID | Screen / Route / State | Needed Data | Needed Action | Existing Contract | Required Contract Gap | Status | Evidence,"{""Flow ID"": ""`WLT-MATRIX-TBD`"", ""Screen / Route / State"": ""TBD"", ""Needed Data"": ""TBD"", ""Needed Action"": ""TBD"", ""Existing Contract"": ""`wlt/wlt.openapi.yaml`"", ""Required Contract Gap"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,7,261,1,Gap ID | Gap Type | Affected Flow | Surface / Layer | Expected | Current | Impact | Priority | Closure Type | Target Owner Path | Blocked By | Verification Gate | Evidence,"{""Gap ID"": ""`WLT-GAP-TBD`"", ""Gap Type"": ""TBD"", ""Affected Flow"": ""TBD"", ""Surface / Layer"": ""TBD"", ""Expected"": ""TBD"", ""Current"": ""TBD"", ""Impact"": ""TBD"", ""Priority"": ""TBD"", ""Closure Type"": ""TBD"", ""Target Owner Path"": ""`wlt/`"", ""Blocked By"": ""TBD"", ""Verification Gate"": ""TBD"", ""Evidence"": ""N/A""}"
wlt/SERVICE_BLUEPRINT.md,8,279,1,Area | Status | Source | Evidence | Notes,"{""Area"": ""OpenAPI"", ""Status"": ""`CONTRACT_TBD`"", ""Source"": ""`wlt/wlt.openapi.yaml`"", ""Evidence"": ""N/A"", ""Notes"": ""Do not add fake endpoints.""}"
wlt/SERVICE_BLUEPRINT.md,8,279,2,Area | Status | Source | Evidence | Notes,"{""Area"": ""API Types"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Must follow contract generate/verify.""}"
wlt/SERVICE_BLUEPRINT.md,8,279,3,Area | Status | Source | Evidence | Notes,"{""Area"": ""API Client / Typed Boundary"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Required before Binding PASS.""}"
wlt/SERVICE_BLUEPRINT.md,8,279,4,Area | Status | Source | Evidence | Notes,"{""Area"": ""Backend Handler"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""No backend claim without implementation evidence.""}"
wlt/SERVICE_BLUEPRINT.md,8,279,5,Area | Status | Source | Evidence | Notes,"{""Area"": ""Persistence Model"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""No data claim without evidence.""}"
wlt/SERVICE_BLUEPRINT.md,8,279,6,Area | Status | Source | Evidence | Notes,"{""Area"": ""Domain Model"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Must stay service-owned.""}"
