"donor_path","top_bucket","file_role","derived_operation_id","surface_guess","extension","target_family_guess","target_status","matched_candidate_ids","canonical_targets","candidate_decisions","mapping_confidence","notes"
"services/dsh/governance/operations/dsh_captain_cod_balance/OP_SPEC.yaml","services","operation_spec","dsh_captain_cod_balance","",".yaml","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_job_reject/OP_ACCEPTANCE.md","services","operation_acceptance","dsh_captain_job_reject","",".md","dsh_captain_offer_and_acceptance","converted_companion","dsh_captain_reject_action","dsh_captain_execution_workspace","","high","Reject action is subordinate to captain execution."
"services/dsh/governance/operations/dsh_captain_job_reject/OP_ACTIONS_CATALOG.csv","services","operation_actions_catalog","dsh_captain_job_reject","",".csv","dsh_captain_offer_and_acceptance","converted_companion","dsh_captain_reject_action","dsh_captain_execution_workspace","","high","Reject action is subordinate to captain execution."
"services/dsh/governance/operations/dsh_captain_job_reject/OP_API_MAP.csv","services","operation_api_map","dsh_captain_job_reject","",".csv","dsh_captain_offer_and_acceptance","converted_companion","dsh_captain_reject_action","dsh_captain_execution_workspace","","high","Reject action is subordinate to captain execution."
"services/dsh/governance/operations/dsh_captain_job_reject/OP_EVIDENCE_INDEX.json","services","operation_evidence_index","dsh_captain_job_reject","",".json","dsh_captain_offer_and_acceptance","converted_companion","dsh_captain_reject_action","dsh_captain_execution_workspace","","high","Reject action is subordinate to captain execution."
"services/dsh/governance/operations/dsh_captain_job_reject/OP_GAPS.md","services","operation_gaps","dsh_captain_job_reject","",".md","dsh_captain_offer_and_acceptance","converted_companion","dsh_captain_reject_action","dsh_captain_execution_workspace","","high","Reject action is subordinate to captain execution."
"services/dsh/governance/operations/dsh_captain_job_reject/OP_CONTROL_PANEL_MAP.csv","services","operation_control_panel_map","dsh_captain_job_reject","",".csv","dsh_captain_offer_and_acceptance","converted_companion","dsh_captain_reject_action","dsh_captain_execution_workspace","","high","Reject action is subordinate to captain execution."
"services/dsh/governance/operations/dsh_captain_job_reject/OP_RBAC_ABAC.csv","services","operation_rbac_abac","dsh_captain_job_reject","",".csv","dsh_captain_offer_and_acceptance","converted_companion","dsh_captain_reject_action","dsh_captain_execution_workspace","","high","Reject action is subordinate to captain execution."
"services/dsh/governance/operations/dsh_captain_job_reject/OP_RUNTIME_VARS.csv","services","operation_runtime_vars","dsh_captain_job_reject","",".csv","dsh_captain_offer_and_acceptance","converted_companion","dsh_captain_reject_action","dsh_captain_execution_workspace","","high","Reject action is subordinate to captain execution."
"services/dsh/governance/operations/dsh_captain_job_reject/OP_SCREENS_MAP.csv","services","operation_screens_map","dsh_captain_job_reject","",".csv","dsh_captain_offer_and_acceptance","converted_companion","dsh_captain_reject_action","dsh_captain_execution_workspace","","high","Reject action is subordinate to captain execution."
"services/dsh/governance/operations/dsh_captain_job_reject/OP_SPEC.yaml","services","operation_spec","dsh_captain_job_reject","",".yaml","dsh_captain_offer_and_acceptance","converted_companion","dsh_captain_reject_action","dsh_captain_execution_workspace","","high","Reject action is subordinate to captain execution."
"services/dsh/governance/operations/dsh_captain_proof_upload/OP_ACCEPTANCE.md","services","operation_acceptance","dsh_captain_proof_upload","",".md","dsh_delivery_proof_and_verification","covered","dsh_captain_proof_capture","dsh_captain_proof_capture","","high","Proof capture is an explicit completion gate."
"services/dsh/governance/operations/dsh_captain_proof_upload/OP_ACTIONS_CATALOG.csv","services","operation_actions_catalog","dsh_captain_proof_upload","",".csv","dsh_delivery_proof_and_verification","covered","dsh_captain_proof_capture","dsh_captain_proof_capture","","high","Proof capture is an explicit completion gate."
"services/dsh/governance/operations/dsh_captain_proof_upload/OP_API_MAP.csv","services","operation_api_map","dsh_captain_proof_upload","",".csv","dsh_delivery_proof_and_verification","covered","dsh_captain_proof_capture","dsh_captain_proof_capture","","high","Proof capture is an explicit completion gate."
"services/dsh/governance/operations/dsh_captain_proof_upload/OP_EVIDENCE_INDEX.json","services","operation_evidence_index","dsh_captain_proof_upload","",".json","dsh_delivery_proof_and_verification","covered","dsh_captain_proof_capture","dsh_captain_proof_capture","","high","Proof capture is an explicit completion gate."
"services/dsh/governance/operations/dsh_captain_proof_upload/OP_GAPS.md","services","operation_gaps","dsh_captain_proof_upload","",".md","dsh_delivery_proof_and_verification","covered","dsh_captain_proof_capture","dsh_captain_proof_capture","","high","Proof capture is an explicit completion gate."
"services/dsh/governance/operations/dsh_captain_proof_upload/OP_CONTROL_PANEL_MAP.csv","services","operation_control_panel_map","dsh_captain_proof_upload","",".csv","dsh_delivery_proof_and_verification","covered","dsh_captain_proof_capture","dsh_captain_proof_capture","","high","Proof capture is an explicit completion gate."
"services/dsh/governance/operations/dsh_captain_proof_upload/OP_RBAC_ABAC.csv","services","operation_rbac_abac","dsh_captain_proof_upload","",".csv","dsh_delivery_proof_and_verification","covered","dsh_captain_proof_capture","dsh_captain_proof_capture","","high","Proof capture is an explicit completion gate."
"services/dsh/governance/operations/dsh_captain_proof_upload/OP_RUNTIME_VARS.csv","services","operation_runtime_vars","dsh_captain_proof_upload","",".csv","dsh_delivery_proof_and_verification","covered","dsh_captain_proof_capture","dsh_captain_proof_capture","","high","Proof capture is an explicit completion gate."
"services/dsh/governance/operations/dsh_captain_proof_upload/OP_SCREENS_MAP.csv","services","operation_screens_map","dsh_captain_proof_upload","",".csv","dsh_delivery_proof_and_verification","covered","dsh_captain_proof_capture","dsh_captain_proof_capture","","high","Proof capture is an explicit completion gate."
"services/dsh/governance/operations/dsh_captain_proof_upload/OP_SPEC.yaml","services","operation_spec","dsh_captain_proof_upload","",".yaml","dsh_delivery_proof_and_verification","covered","dsh_captain_proof_capture","dsh_captain_proof_capture","","high","Proof capture is an explicit completion gate."
"services/dsh/governance/operations/dsh_captain_tier_evaluate/OP_ACCEPTANCE.md","services","operation_acceptance","dsh_captain_tier_evaluate","",".md","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_evaluate/OP_ACTIONS_CATALOG.csv","services","operation_actions_catalog","dsh_captain_tier_evaluate","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_evaluate/OP_API_MAP.csv","services","operation_api_map","dsh_captain_tier_evaluate","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_evaluate/OP_EVIDENCE_INDEX.json","services","operation_evidence_index","dsh_captain_tier_evaluate","",".json","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_evaluate/OP_GAPS.md","services","operation_gaps","dsh_captain_tier_evaluate","",".md","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_evaluate/OP_CONTROL_PANEL_MAP.csv","services","operation_control_panel_map","dsh_captain_tier_evaluate","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_evaluate/OP_RBAC_ABAC.csv","services","operation_rbac_abac","dsh_captain_tier_evaluate","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_evaluate/OP_RUNTIME_VARS.csv","services","operation_runtime_vars","dsh_captain_tier_evaluate","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_evaluate/OP_SCREENS_MAP.csv","services","operation_screens_map","dsh_captain_tier_evaluate","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_evaluate/OP_SPEC.yaml","services","operation_spec","dsh_captain_tier_evaluate","",".yaml","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_info/OP_ACCEPTANCE.md","services","operation_acceptance","dsh_captain_tier_info","",".md","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_info/OP_ACTIONS_CATALOG.csv","services","operation_actions_catalog","dsh_captain_tier_info","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_info/OP_API_MAP.csv","services","operation_api_map","dsh_captain_tier_info","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_info/OP_EVIDENCE_INDEX.json","services","operation_evidence_index","dsh_captain_tier_info","",".json","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_info/OP_GAPS.md","services","operation_gaps","dsh_captain_tier_info","",".md","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_info/OP_CONTROL_PANEL_MAP.csv","services","operation_control_panel_map","dsh_captain_tier_info","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_info/OP_RBAC_ABAC.csv","services","operation_rbac_abac","dsh_captain_tier_info","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_info/OP_RUNTIME_VARS.csv","services","operation_runtime_vars","dsh_captain_tier_info","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_info/OP_SCREENS_MAP.csv","services","operation_screens_map","dsh_captain_tier_info","",".csv","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_captain_tier_info/OP_SPEC.yaml","services","operation_spec","dsh_captain_tier_info","",".yaml","legacy_captain_finance_tier","move_to_legacy","dsh_captain_finance_and_tier_cluster","","","high","Finance and tier material sits outside current first-service truth."
"services/dsh/governance/operations/dsh_cart_get/OP_ACCEPTANCE.md","services","operation_acceptance","dsh_cart_get","",".md","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_get/OP_ACTIONS_CATALOG.csv","services","operation_actions_catalog","dsh_cart_get","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_get/OP_API_MAP.csv","services","operation_api_map","dsh_cart_get","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_get/OP_EVIDENCE_INDEX.json","services","operation_evidence_index","dsh_cart_get","",".json","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_get/OP_GAPS.md","services","operation_gaps","dsh_cart_get","",".md","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_get/OP_CONTROL_PANEL_MAP.csv","services","operation_control_panel_map","dsh_cart_get","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_get/OP_RBAC_ABAC.csv","services","operation_rbac_abac","dsh_cart_get","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_get/OP_RUNTIME_VARS.csv","services","operation_runtime_vars","dsh_cart_get","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_get/OP_SCREENS_MAP.csv","services","operation_screens_map","dsh_cart_get","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_get/OP_SPEC.yaml","services","operation_spec","dsh_cart_get","",".yaml","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_init/OP_ACCEPTANCE.md","services","operation_acceptance","dsh_cart_init","",".md","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_init/OP_ACTIONS_CATALOG.csv","services","operation_actions_catalog","dsh_cart_init","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_init/OP_API_MAP.csv","services","operation_api_map","dsh_cart_init","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_init/OP_EVIDENCE_INDEX.json","services","operation_evidence_index","dsh_cart_init","",".json","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_init/OP_GAPS.md","services","operation_gaps","dsh_cart_init","",".md","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_init/OP_CONTROL_PANEL_MAP.csv","services","operation_control_panel_map","dsh_cart_init","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_init/OP_RBAC_ABAC.csv","services","operation_rbac_abac","dsh_cart_init","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_init/OP_RUNTIME_VARS.csv","services","operation_runtime_vars","dsh_cart_init","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_init/OP_SCREENS_MAP.csv","services","operation_screens_map","dsh_cart_init","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_init/OP_SPEC.yaml","services","operation_spec","dsh_cart_init","",".yaml","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_add/OP_ACCEPTANCE.md","services","operation_acceptance","dsh_cart_item_add","",".md","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_add/OP_ACTIONS_CATALOG.csv","services","operation_actions_catalog","dsh_cart_item_add","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_add/OP_API_MAP.csv","services","operation_api_map","dsh_cart_item_add","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_add/OP_EVIDENCE_INDEX.json","services","operation_evidence_index","dsh_cart_item_add","",".json","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_add/OP_GAPS.md","services","operation_gaps","dsh_cart_item_add","",".md","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_add/OP_CONTROL_PANEL_MAP.csv","services","operation_control_panel_map","dsh_cart_item_add","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_add/OP_RBAC_ABAC.csv","services","operation_rbac_abac","dsh_cart_item_add","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_add/OP_RUNTIME_VARS.csv","services","operation_runtime_vars","dsh_cart_item_add","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_add/OP_SCREENS_MAP.csv","services","operation_screens_map","dsh_cart_item_add","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_add/OP_SPEC.yaml","services","operation_spec","dsh_cart_item_add","",".yaml","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_remove/OP_ACCEPTANCE.md","services","operation_acceptance","dsh_cart_item_remove","",".md","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_remove/OP_ACTIONS_CATALOG.csv","services","operation_actions_catalog","dsh_cart_item_remove","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_remove/OP_API_MAP.csv","services","operation_api_map","dsh_cart_item_remove","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_remove/OP_EVIDENCE_INDEX.json","services","operation_evidence_index","dsh_cart_item_remove","",".json","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_remove/OP_GAPS.md","services","operation_gaps","dsh_cart_item_remove","",".md","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_remove/OP_CONTROL_PANEL_MAP.csv","services","operation_control_panel_map","dsh_cart_item_remove","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_remove/OP_RBAC_ABAC.csv","services","operation_rbac_abac","dsh_cart_item_remove","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_remove/OP_RUNTIME_VARS.csv","services","operation_runtime_vars","dsh_cart_item_remove","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_remove/OP_SCREENS_MAP.csv","services","operation_screens_map","dsh_cart_item_remove","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_remove/OP_SPEC.yaml","services","operation_spec","dsh_cart_item_remove","",".yaml","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_update/OP_ACCEPTANCE.md","services","operation_acceptance","dsh_cart_item_update","",".md","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_update/OP_ACTIONS_CATALOG.csv","services","operation_actions_catalog","dsh_cart_item_update","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_update/OP_API_MAP.csv","services","operation_api_map","dsh_cart_item_update","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_update/OP_EVIDENCE_INDEX.json","services","operation_evidence_index","dsh_cart_item_update","",".json","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_update/OP_GAPS.md","services","operation_gaps","dsh_cart_item_update","",".md","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_update/OP_CONTROL_PANEL_MAP.csv","services","operation_control_panel_map","dsh_cart_item_update","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_update/OP_RBAC_ABAC.csv","services","operation_rbac_abac","dsh_cart_item_update","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_update/OP_RUNTIME_VARS.csv","services","operation_runtime_vars","dsh_cart_item_update","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_update/OP_SCREENS_MAP.csv","services","operation_screens_map","dsh_cart_item_update","",".csv","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_cart_item_update/OP_SPEC.yaml","services","operation_spec","dsh_cart_item_update","",".yaml","dsh_cart_checkout_gate","covered","dsh_client_cart_review|dsh_client_checkout_confirm|dsh_client_checkout_block_state","dsh_client_cart_review|dsh_client_checkout_confirm","","high","Cart and checkout gating family."
"services/dsh/governance/operations/dsh_chat_read_ack/OP_ACCEPTANCE.md","services","operation_acceptance","dsh_chat_read_ack","",".md","dsh_customer_order_chat","converted_companion","dsh_client_order_chat_companion","dsh_client_active_order_tracking","","high","Customer chat is subordinate to active tracking."
"services/dsh/governance/operations/dsh_chat_read_ack/OP_ACTIONS_CATALOG.csv","services","operation_actions_catalog","dsh_chat_read_ack","",".csv","dsh_customer_order_chat","converted_companion","dsh_client_order_chat_companion","dsh_client_active_order_tracking","","high","Customer chat is subordinate to active tracking."
